time,open,high,low,close,Volume
1485381600,1.0748,1.07658,1.06578,1.06815,NaN
1485468000,1.06821,1.07251,1.06585,1.06956,NaN
1485723600,1.07194,1.07405,1.06202,1.06954,NaN
1485813600,1.06948,1.08123,1.06846,1.07977,NaN
1485900000,1.07979,1.08076,1.07297,1.07688,NaN
1485986400,1.07687,1.0829,1.0756,1.07584,NaN
1486072800,1.07579,1.07977,1.07096,1.07828,NaN
1486328400,1.0795,1.07993,1.07057,1.07495,NaN
1486418400,1.07491,1.07506,1.06561,1.06831,NaN
1486504800,1.06837,1.0714,1.06408,1.06987,NaN
1486591200,1.06984,1.07096,1.0651,1.06551,NaN
1486677600,1.06552,1.06679,1.06076,1.06406,NaN
1486933200,1.06268,1.06584,1.0592,1.05984,NaN
1487023200,1.05984,1.06335,1.0561,1.05784,NaN
1487109600,1.05764,1.06092,1.05215,1.06006,NaN
1487196000,1.06008,1.06795,1.05909,1.0674,NaN
1487282400,1.06734,1.06768,1.06055,1.06172,NaN
1487538000,1.06107,1.0633,1.06032,1.06136,NaN
1487628000,1.06139,1.06162,1.05259,1.05367,NaN
1487714400,1.05367,1.0574,1.04938,1.05581,NaN
1487800800,1.05575,1.05954,1.05377,1.0582,NaN
1487887200,1.0582,1.06181,1.05569,1.05612,NaN
1488142800,1.05696,1.06307,1.05517,1.05871,NaN
1488232800,1.05868,1.06303,1.05692,1.0577,NaN
1488319200,1.05761,1.05896,1.05143,1.05472,NaN
1488405600,1.05467,1.05516,1.0495,1.05067,NaN
1488492000,1.05067,1.06245,1.05024,1.06216,NaN
1488747600,1.06048,1.064,1.05749,1.05821,NaN
1488837600,1.0581,1.06028,1.05583,1.05662,NaN
1488924000,1.05666,1.05743,1.0535,1.0541,NaN
1489010400,1.05403,1.06154,1.05251,1.05766,NaN
1489096800,1.05773,1.06992,1.05724,1.06743,NaN
1489352400,1.0678,1.07145,1.06523,1.06538,NaN
1489442400,1.06537,1.06628,1.06002,1.06084,NaN
1489528800,1.06082,1.074,1.06044,1.07365,NaN
1489615200,1.07366,1.07745,1.07058,1.07721,NaN
1489701600,1.07717,1.07825,1.07276,1.07378,NaN
1489957200,1.07336,1.07775,1.07252,1.07369,NaN
1490047200,1.07368,1.08193,1.07194,1.08069,NaN
1490133600,1.08071,1.08247,1.0776,1.07927,NaN
1490220000,1.07929,1.0805,1.07682,1.07832,NaN
1490306400,1.07833,1.08181,1.07603,1.08003,NaN
1490558400,1.08377,1.09061,1.08276,1.08644,NaN
1490648400,1.08647,1.08727,1.07989,1.08127,NaN
1490734800,1.08136,1.08267,1.074,1.07666,NaN
1490821200,1.07651,1.07704,1.06721,1.06745,NaN
1490907600,1.06743,1.07018,1.06518,1.06541,NaN
1491163200,1.06646,1.06812,1.06425,1.06689,NaN
1491253200,1.06696,1.06774,1.06356,1.06734,NaN
1491339600,1.06735,1.06893,1.06353,1.06634,NaN
1491426000,1.06633,1.06843,1.0629,1.06444,NaN
1491512400,1.06445,1.06668,1.05808,1.05912,NaN
1491768000,1.05834,1.06067,1.05699,1.05964,NaN
1491858000,1.0596,1.063,1.05786,1.06045,NaN
1491944400,1.06045,1.06751,1.05888,1.06654,NaN
1492030800,1.06653,1.06778,1.06091,1.06138,NaN
1492117200,1.06134,1.06243,1.06062,1.06146,NaN
1492372800,1.06187,1.06705,1.0603,1.06436,NaN
1492462800,1.06435,1.0736,1.06373,1.07306,NaN
1492549200,1.07303,1.07372,1.06999,1.07112,NaN
1492635600,1.07112,1.07776,1.07093,1.07173,NaN
1492722000,1.07173,1.07382,1.06824,1.07282,NaN
1492977600,1.09063,1.09356,1.08209,1.0868,NaN
1493067600,1.08677,1.095,1.08515,1.09259,NaN
1493154000,1.09257,1.09509,1.08559,1.09038,NaN
1493240400,1.0904,1.09331,1.08517,1.08729,NaN
1493326800,1.08728,1.09476,1.08571,1.08946,NaN
1493582400,1.0914,1.0924,1.08844,1.08993,NaN
1493672400,1.08993,1.09332,1.08883,1.09304,NaN
1493758800,1.09303,1.09371,1.08826,1.08857,NaN
1493845200,1.08856,1.09873,1.0875,1.09845,NaN
1493931600,1.09845,1.1,1.09479,1.09984,NaN
1494187200,1.10194,1.10234,1.09165,1.09241,NaN
1494277200,1.0924,1.09335,1.08635,1.08744,NaN
1494363600,1.08744,1.08983,1.08533,1.08675,NaN
1494450000,1.08677,1.08932,1.08393,1.0861,NaN
1494536400,1.08614,1.09343,1.08558,1.09319,NaN
1494792000,1.093,1.09896,1.09228,1.0975,NaN
1494882000,1.09753,1.10974,1.09746,1.10829,NaN
1494968400,1.10826,1.11623,1.10806,1.11593,NaN
1495054800,1.11594,1.11721,1.1076,1.11026,NaN
1495141200,1.11025,1.12121,1.10975,1.12084,NaN
1495396800,1.12052,1.12637,1.11616,1.12375,NaN
1495486800,1.12376,1.12682,1.11752,1.1183,NaN
1495573200,1.11832,1.12201,1.11686,1.12189,NaN
1495659600,1.12189,1.12502,1.11938,1.12105,NaN
1495746000,1.12107,1.12349,1.11606,1.11834,NaN
1496001600,1.11718,1.119,1.1162,1.11645,NaN
1496091600,1.11648,1.12055,1.11096,1.11859,NaN
1496178000,1.11861,1.12523,1.11646,1.12437,NaN
1496264400,1.12437,1.1257,1.12023,1.12126,NaN
1496350800,1.12127,1.12853,1.12051,1.12832,NaN
1496606400,1.12752,1.12845,1.12344,1.12545,NaN
1496696400,1.12544,1.12839,1.12406,1.12774,NaN
1496782800,1.12771,1.12826,1.12041,1.12568,NaN
1496869200,1.12568,1.12692,1.11948,1.12144,NaN
1496955600,1.12144,1.12372,1.11664,1.11951,NaN
1497211200,1.12031,1.12322,1.1192,1.12027,NaN
1497301200,1.12035,1.1225,1.11854,1.12106,NaN
1497387600,1.12106,1.12961,1.11933,1.12177,NaN
1497474000,1.1218,1.12288,1.11323,1.11454,NaN
1497560400,1.11453,1.12017,1.11386,1.11974,NaN
1497816000,1.12057,1.12129,1.11433,1.11487,NaN
1497906000,1.11485,1.11651,1.1119,1.11344,NaN
1497992400,1.11341,1.11692,1.11275,1.11684,NaN
1498078800,1.11681,1.11781,1.11395,1.11519,NaN
1498165200,1.11522,1.1209,1.11453,1.1194,NaN
1498420800,1.11981,1.122,1.11718,1.11819,NaN
1498510800,1.11822,1.13494,1.11791,1.13392,NaN
